order_id,order_date,customer_id,product_id,store_id,sales_channel,quantity,unit_price_x,discount_pct,total_amount,first_name,last_name,gender,age,signup_date,region_x,tenure_days,product_name,category,brand,cost_price,unit_price_y,margin_pct,store_name,store_type,region_y,city,operating_cost,return_id,return_date,return_reason
O02635,2023-07-21,C0669,P1046,Unknown,Online,2,206.49,0.0,412.98,Kyle,Reilly,Female,37,2022-05-17,East,1213,Branda Back,Apparel,Brandd,141.93,206.49,31.27,,,,,,,,
O02636,2024-03-26,C0459,P0094,Unknown,Online,2,105.62,0.0,211.24,John,Wagner,Male,44,2024-08-22,West,385,Branda President,Personal Care,Brandd,69.52,105.62,34.18,,,,,,,,
O02637,2023-06-05,C0159,P0844,S002,In-Store,3,106.04,0.2,254.5,Chad,Chen,Female,23,2021-11-01,South,1410,Brandc Player,Home & Kitchen,Brandc,72.11,106.04,32.0,Washington-Trujillo Store,Franchise,North,Los Angeles,66101.63,,,
O02638,2024-07-13,C0208,P0063,S034,In-Store,2,243.6,0.0,487.2,Samantha,Robinson,Male,43,2024-11-23,West,292,Brandc Congress,Personal Care,Brandb,185.52,243.6,23.84,Smith-Parker Store,Flagship,South,Houston,21607.65,,,
O02639,2025-02-26,C0067,P0930,Unknown,Online,2,201.43,0.05,382.72,William,Singleton,Male,25,2024-02-25,East,564,Brandc Other,Electronics,Branda,135.99,201.43,32.49,,,,,,,,
O02640,2024-01-19,C0615,P0849,S041,In-Store,2,111.61,0.1,200.9,Nicole,Simmons,Male,36,2023-04-19,West,876,Brandb Nice,Home & Kitchen,Unknown,66.13,111.61,40.75,"Campbell, Brown and Flynn Store",Franchise,West,Phoenix,39178.96,,,
O02641,2024-11-02,C0539,P0668,S001,In-Store,1,153.87,0.0,153.87,Sherry,Williams,Male,53,2022-11-08,South,1038,Brandc No,Personal Care,Brandc,89.56,153.87,41.8,Wilson Inc Store,Flagship,East,Chicago,26957.43,,,
O02642,2025-02-11,C0528,P1039,S021,In-Store,1,171.77,0.05,163.18,Mary,Jacobson,Female,29,2020-12-09,North,1737,Branda Owner,Personal Care,Brandc,101.39,171.77,40.97,Wyatt PLC Store,Franchise,West,Los Angeles,20830.71,,,
O02643,2023-10-28,C0478,P0564,Unknown,Online,3,331.22,0.2,794.93,James,Johnson,Female,34,2020-07-19,North,1880,Branda Eat,Electronics,Branda,166.92,331.22,49.6,,,,,,,,
O02644,2024-03-14,C0433,P0093,S046,In-Store,1,243.56,0.2,194.85,James,George,Female,55,2024-04-10,West,519,Brandb Present,Apparel,Brandd,140.32,243.56,42.39,Castillo and Sons Store,Flagship,South,Chicago,78806.3,,,
O02645,2024-08-09,C0175,P0967,S008,In-Store,2,177.85,0.0,355.7,Ryan,Charles,Other,68,2021-04-25,South,1600,Branda It,Electronics,Brandd,94.1,177.85,47.09,Mcdaniel-Bennett Store,Flagship,South,Phoenix,15471.52,,,
O02646,2024-05-19,C0543,P0273,S015,In-Store,1,125.14,0.0,125.14,Dylan,Russell,Female,54,2023-09-21,South,721,Brandd Continue,Home & Kitchen,Branda,85.9,125.14,31.36,"Gibson, Smith and Simpson Store",Franchise,West,Los Angeles,67372.27,,,
O02647,2024-12-30,C0650,P0358,S026,In-Store,1,224.02,0.05,212.82,Sandra,Martinez,Female,33,2024-08-30,West,377,Brandc Fight,Electronics,Unknown,191.29,224.02,14.61,Atkinson-Salinas Store,Flagship,West,Phoenix,21365.37,,,
O02648,2025-03-18,C0270,P0574,Unknown,Online,1,224.11,0.1,201.7,John,Lawson,Female,44,2024-09-01,South,375,Brandb Little,Electronics,Brandd,157.47,224.11,29.74,,,,,,,,
O02649,2024-08-15,C0390,P0376,S021,In-Store,2,79.72,0.2,127.55,Rachel,Cordova,Male,26,2021-08-22,West,1481,Brandc Hard,Home & Kitchen,Branda,56.0,79.72,29.75,Wyatt PLC Store,Franchise,West,Los Angeles,20830.71,,,
O02650,2025-03-06,C0083,P0365,Unknown,Online,1,251.05,0.1,225.95,Nicole,Kelly,Other,60,2023-08-19,East,754,Brandc Through,Home & Kitchen,Brandc,130.95,251.05,47.84,,,,,,,,
O02651,2024-07-22,C0673,P0292,Unknown,Online,1,106.04,0.1,95.44,Timothy,Moreno,Female,70,2020-08-17,East,1851,Brandc Use,Electronics,Brandc,58.28,106.04,45.04,,,,,,,,
O02652,2025-04-01,C0610,P0038,S017,In-Store,1,179.66,0.05,170.68,Evelyn,Campbell,Male,48,2024-04-01,East,528,Brandd The,Apparel,Brandc,95.21,179.66,47.01,Robinson PLC Store,Flagship,East,Phoenix,47603.84,,,
O02653,2024-11-07,C0469,P0745,Unknown,Online,3,16.81,0.05,47.91,Mary,Dalton,Female,50,2024-07-03,North,435,Brandd Generation,Electronics,Brandb,9.63,16.81,42.71,,,,,,,,
O02654,2025-01-02,C0272,P1167,S052,In-Store,1,55.44,0.0,55.44,Sharon,Vasquez,Female,69,2024-04-17,North,512,Brandb Least,Apparel,Brandb,27.8,55.44,49.86,Hill Inc Store,Flagship,North,New York,24774.79,,,
O02655,2024-10-14,C0385,P0919,Unknown,Online,3,285.64,0.1,771.23,Terri,Simpson,Female,36,2023-12-19,South,632,Brandd Inside,Apparel,Brandd,166.01,285.64,41.88,,,,,,,,
O02656,2023-10-11,C0325,P0272,S057,In-Store,3,43.92,0.1,118.58,Ariana,Knight,Male,48,2024-08-16,South,391,Brandd Political,Apparel,Brandd,22.88,43.92,47.91,"Crawford, Spencer and Lopez Store",Franchise,West,Houston,52756.63,,,
O02657,2025-04-10,C0363,P0455,S027,In-Store,1,349.41,0.1,314.47,Katherine,Walker,Female,61,2024-07-31,South,407,Brandc Back,Home & Kitchen,Brandd,193.71,349.41,44.56,King-Williams Store,Mall Kiosk,East,Chicago,45672.59,,,
O02658,2023-09-17,C0081,P1091,S050,In-Store,1,57.04,0.1,51.34,Brian,Martin,Female,46,2020-05-20,West,1940,Brandd Not,Electronics,Brandd,34.03,57.04,40.34,"King, Evans and Miller Store",Flagship,South,Houston,43963.6,,,
O02659,2024-06-03,C0285,P0033,S055,In-Store,1,288.63,0.2,230.9,Kayla,Thompson,Female,35,2021-07-10,West,1524,Brandb Training,Personal Care,Brandb,158.0,288.63,45.26,"Harrington, Blackburn and Soto Store",Franchise,West,Chicago,35954.96,,,
O02660,2024-07-18,C0278,P1044,S007,In-Store,1,32.81,0.1,29.53,Mary,Ferguson,Female,59,2021-09-21,South,1451,Brandd Relationship,Apparel,Brandc,17.17,32.81,47.67,Marshall PLC Store,Flagship,North,Los Angeles,51484.15,,,
O02661,2024-07-26,C0583,P0925,S015,In-Store,1,65.74,0.1,59.17,John,Santana,Other,30,2021-04-15,North,1610,Brandd Couple,Personal Care,Branda,48.31,65.74,26.51,"Gibson, Smith and Simpson Store",Franchise,West,Los Angeles,67372.27,,,
O02662,2023-09-21,C0729,P0819,S012,In-Store,3,85.93,0.05,244.9,Christopher,Morales,Male,28,2021-08-22,East,1481,Branda Often,Electronics,Brandc,71.29,85.93,17.04,Rodriguez-Taylor Store,Franchise,South,Chicago,70369.79,,,
O02663,2024-07-03,C0039,P0780,S029,In-Store,2,253.19,0.2,405.1,Jonathan,Brown,Female,31,2021-08-20,South,1483,Branda Two,Home & Kitchen,Brandd,194.67,253.19,23.11,"Lester, Walker and Snyder Store",Mall Kiosk,South,Los Angeles,43440.79,,,
O02664,2024-01-20,C0075,P0264,S019,In-Store,2,69.39,0.2,111.02,Brian,Parker,Female,30,2022-11-10,East,1036,Brandd Pretty,Apparel,Brandb,40.26,69.39,41.98,Alvarado-Jackson Store,Mall Kiosk,West,Chicago,36260.28,,,
O02665,2023-11-26,C0682,P0356,Unknown,Online,1,98.78,0.0,98.78,Ashley,Black,Other,44,2024-05-08,South,491,Brandd Interest,Home & Kitchen,Brandc,61.12,98.78,38.13,,,,,,,,
O02666,2023-11-28,C0190,P1074,S010,In-Store,1,330.13,0.2,264.1,Linda,Humphrey,Female,44,2024-05-25,East,474,Brandd Contain,Personal Care,Brandc,192.54,330.13,41.68,Bennett-Salazar Store,Flagship,South,Houston,22350.49,,,
O02667,2023-10-02,C0131,P0022,S025,In-Store,2,124.36,0.0,248.72,Kathleen,Sutton,Other,49,2023-02-02,South,952,Branda Much,Home & Kitchen,Brandb,104.0,124.36,16.37,Jackson-Olson Store,Mall Kiosk,North,Houston,71949.97,,,
O02668,2023-11-16,C0582,P1194,S012,In-Store,2,50.75,0.1,91.35,William,Walters,Female,51,2023-06-04,East,830,Brandc Something,Apparel,Branda,33.5,50.75,33.99,Rodriguez-Taylor Store,Franchise,South,Chicago,70369.79,,,
O02669,2024-10-08,C0604,P0316,S047,In-Store,1,150.05,0.05,142.55,Juan,Allison,Other,37,2020-04-23,West,1967,Brandc Start,Electronics,Brandd,95.84,150.05,36.13,Hudson Group Store,Mall Kiosk,West,Phoenix,17643.68,,,
O02670,2023-12-22,C0769,P1132,S055,In-Store,2,117.68,0.2,188.29,Renee,Tucker,Female,38,2020-11-14,South,1762,Brandd Open,Apparel,Brandd,77.83,117.68,33.86,"Harrington, Blackburn and Soto Store",Franchise,West,Chicago,35954.96,,,
O02671,2023-10-27,C0475,P1014,S011,In-Store,3,184.27,0.1,497.53,Joshua,Johnson,Female,19,2020-09-28,East,1809,Brandc Still,Home & Kitchen,Brandb,155.05,184.27,15.86,Dunlap-Thornton Store,Flagship,East,Chicago,50349.53,,,
O02672,2023-05-04,C0444,P0025,S015,In-Store,1,83.7,0.1,75.33,Margaret,Price,Male,51,2020-05-25,South,1935,Brandc Resource,Apparel,Branda,51.97,83.7,37.91,"Gibson, Smith and Simpson Store",Franchise,West,Los Angeles,67372.27,,,
O02673,2024-06-28,C0050,P1071,S051,In-Store,2,145.95,0.1,262.71,Robert,Wilcox,Female,30,2022-04-11,North,1249,Branda Across,Electronics,Brandb,95.48,145.95,34.58,Anderson-Norman Store,Flagship,North,New York,28625.65,,,
O02674,2023-07-13,C0252,P0195,S038,In-Store,2,151.18,0.05,287.24,Joshua,Morrow,Other,53,2022-02-28,West,1291,Brandb Care,Personal Care,Brandd,77.35,151.18,48.84,"Brown, Wallace and Martin Store",Mall Kiosk,South,Chicago,62411.11,,,
O02675,2023-06-17,C0613,P0173,Unknown,Online,4,209.18,0.05,794.88,Rachael,Curtis,Female,18,2024-03-13,North,547,Brandb Player,Apparel,Brandd,115.36,209.18,44.85,,,,,,,,
O02676,2024-01-25,C0030,P0009,S018,In-Store,1,250.87,0.1,225.78,Craig,Matthews,Other,54,2022-05-06,North,1224,Brandc Keep,Electronics,Brandb,173.96,250.87,30.66,Woods Ltd Store,Franchise,South,Chicago,36631.52,,,
O02677,2023-07-03,C0674,P0955,S009,In-Store,2,222.1,0.0,444.2,Juan,Allen,Female,43,2021-06-30,North,1534,Brandb Power,Home & Kitchen,Branda,113.68,222.1,48.82,"Rasmussen, Meyers and Mendoza Store",Franchise,West,Chicago,21491.12,,,
O02678,2023-09-06,C0312,P0464,S055,In-Store,1,30.5,0.1,27.45,Tyler,Kim,Other,56,2020-11-28,East,1748,Brandd Receive,Home & Kitchen,Brandd,25.66,30.5,15.87,"Harrington, Blackburn and Soto Store",Franchise,West,Chicago,35954.96,R0164,2024-04-21,Wrong Item
O02679,2024-01-02,C0577,P0144,Unknown,Online,2,13.11,0.0,26.22,Nancy,Buckley,Other,66,2022-05-30,West,1200,Brandd Mind,Home & Kitchen,Brandc,10.04,13.11,23.42,,,,,,,,
O02680,2024-08-15,C0528,P1177,S009,In-Store,1,59.49,0.2,47.59,Mary,Jacobson,Female,29,2020-12-09,North,1737,Brandd Together,Electronics,Brandd,42.92,59.49,27.85,"Rasmussen, Meyers and Mendoza Store",Franchise,West,Chicago,21491.12,,,
O02681,2023-10-06,C0605,P1106,S020,In-Store,1,88.1,0.2,70.48,James,Mason,Female,28,2022-09-15,North,1092,Branda Interest,Personal Care,Branda,52.32,88.1,40.61,"Griffin, Walker and Medina Store",Franchise,West,New York,33326.39,,,
O02682,2025-01-05,C0760,P0277,Unknown,Online,2,239.39,0.0,478.78,Dana,Brown,Male,67,2024-06-14,West,454,Brandb Management,Personal Care,Unknown,124.99,239.39,47.79,,,,,,,,
O02683,2024-07-03,C0726,P0309,Unknown,Online,5,364.92,0.05,1733.37,Mark,Bond,Female,42,2023-03-25,South,901,Brandd Partner,Apparel,Brandd,199.47,364.92,45.34,,,,,,,,
O02684,2024-07-02,C0237,P0063,S031,In-Store,2,243.6,0.2,389.76,Dennis,Dixon,Male,38,2025-02-09,West,214,Brandc Congress,Personal Care,Brandb,185.52,243.6,23.84,Thomas Group Store,Mall Kiosk,South,Chicago,27319.04,,,
O02685,2023-12-02,C0104,P0534,S039,In-Store,1,53.64,0.2,42.91,Mark,Carter,Male,19,2021-02-12,East,1672,Brandc Region,Apparel,Brandc,29.75,53.64,44.54,Chan-Buchanan Store,Franchise,West,Chicago,10449.42,,,
O02686,2024-06-06,C0582,P1116,S052,In-Store,1,207.01,0.0,207.01,William,Walters,Female,51,2023-06-04,East,830,Brandd Hard,Apparel,Branda,176.53,207.01,14.72,Hill Inc Store,Flagship,North,New York,24774.79,,,
O02687,2023-10-19,C0378,P0823,S056,In-Store,1,121.11,0.0,121.11,Christopher,Flores,Other,36,2022-08-29,West,1109,Brandb Power,Apparel,Brandc,85.42,121.11,29.47,"Johnson, Sims and Miles Store",Mall Kiosk,East,Los Angeles,75869.37,,,
O02688,2025-01-13,C0674,P0746,Unknown,Online,1,28.27,0.0,28.27,Juan,Allen,Female,43,2021-06-30,North,1534,Branda Clear,Electronics,Branda,15.58,28.27,44.89,,,,,,,,
O02689,2023-12-24,C0418,P0837,Unknown,Online,1,231.93,0.2,185.54,Jeffrey,Roberts,Male,21,2024-01-15,North,605,Brandd Wear,Home & Kitchen,Brandc,171.59,231.93,26.02,,,,,,,,
O02690,2023-12-05,C0491,P0313,S041,In-Store,2,258.17,0.1,464.71,Samuel,Conley,Female,50,2023-08-21,West,752,Brandc Trial,Home & Kitchen,Brandd,161.71,258.17,37.36,"Campbell, Brown and Flynn Store",Franchise,West,Phoenix,39178.96,,,
O02691,2023-04-12,C0006,P0634,Unknown,Online,1,116.61,0.1,104.95,Alyssa,Sandoval,Female,47,2025-02-08,North,215,Brandc Quite,Apparel,Brandc,76.83,116.61,34.11,,,,,,,,
O02692,2025-01-19,C0123,P0334,S004,In-Store,3,135.83,0.05,387.12,Mary,Lee,Female,31,2020-11-26,East,1750,Brandd While,Apparel,Brandb,118.75,135.83,12.57,Oconnor-Rhodes Store,Franchise,East,Los Angeles,40965.26,,,
O02693,2023-09-03,C0633,P0646,S006,In-Store,2,230.95,0.0,461.9,Sherry,Gilbert,Other,45,2021-04-16,South,1609,Brandc Today,Home & Kitchen,Brandc,172.99,230.95,25.1,"Stewart, Lowe and Quinn Store",Flagship,North,Los Angeles,75679.22,R0118,2023-07-19,No Longer Needed
O02694,2024-04-18,C0501,P1015,Unknown,Online,1,164.79,0.05,156.55,Sarah,Caldwell,Male,52,2020-09-10,West,1827,Brandb Southern,Apparel,Branda,94.58,164.79,42.61,,,,,,,,
O02695,2024-09-10,C0358,P0127,Unknown,Online,1,89.43,0.0,89.43,Karen,Jackson,Male,30,2022-06-03,South,1196,Brandc Another,Electronics,Brandb,62.77,89.43,29.81,,,,,,,,
O02696,2024-05-20,C0780,P0367,S009,In-Store,3,201.12,0.1,543.02,Breanna,Schroeder,Female,37,2023-10-08,West,704,Brandb Why,Electronics,Unknown,158.65,201.12,21.12,"Rasmussen, Meyers and Mendoza Store",Franchise,West,Chicago,21491.12,,,
O02697,2023-12-30,C0762,P1195,S004,In-Store,2,21.82,0.05,41.46,Antonio,Jackson,Male,30,2023-10-26,North,686,Brandb Challenge,Home & Kitchen,Brandb,15.31,21.82,29.84,Oconnor-Rhodes Store,Franchise,East,Los Angeles,40965.26,,,
O02698,2023-06-17,C0198,P0430,S012,In-Store,2,126.13,0.1,227.03,Kelly,Coleman,Other,61,2020-06-01,West,1928,Branda Place,Electronics,Brandd,78.96,126.13,37.4,Rodriguez-Taylor Store,Franchise,South,Chicago,70369.79,,,
O02699,2025-03-16,C0300,P0635,Unknown,Online,1,80.35,0.2,64.28,Jorge,Gutierrez,Other,45,2021-08-29,West,1474,Brandd Door,Electronics,Branda,52.18,80.35,35.06,,,,,,,,
O02700,2023-05-01,C0623,P0000,S031,In-Store,2,64.65,0.2,103.44,Norma,Lopez,Male,61,2023-09-04,South,738,Branda Shoulder,Electronics,Brandc,52.75,64.65,18.41,Thomas Group Store,Mall Kiosk,South,Chicago,27319.04,,,
O02701,2024-07-16,C0767,P1094,S008,In-Store,1,137.56,0.05,130.68,Daniel,Gregory,Other,28,2020-11-21,North,1755,Branda Vote,Apparel,Branda,79.96,137.56,41.87,Mcdaniel-Bennett Store,Flagship,South,Phoenix,15471.52,R0180,2024-06-02,Late Delivery
O02702,2023-12-15,C0067,P0010,S030,In-Store,1,99.46,0.2,79.57,William,Singleton,Male,25,2024-02-25,East,564,Brandd Reveal,Home & Kitchen,Brandb,77.19,99.46,22.39,"Armstrong, Anthony and Richmond Store",Mall Kiosk,North,Los Angeles,28293.15,,,
O02703,2024-09-25,C0796,P0146,S040,In-Store,4,297.56,0.0,1190.24,Jonathan,Gardner,Other,20,2023-03-08,South,918,Brandd Church,Home & Kitchen,Brandb,199.4,297.56,32.99,Adkins-Escobar Store,Flagship,West,New York,16780.95,,,
O02704,2024-08-17,C0704,P1141,S022,In-Store,2,83.18,0.0,166.36,David,Avery,Other,51,2023-02-21,North,933,Branda Cut,Personal Care,Brandd,51.9,83.18,37.61,"Smith, Johnson and Le Store",Flagship,North,New York,70315.86,,,
O02705,2024-02-01,C0244,P0340,S037,In-Store,2,68.28,0.1,122.9,Scott,Moore,Male,38,2022-03-14,West,1277,Brandc Group,Home & Kitchen,Brandb,43.82,68.28,35.82,"Johnson, Hopkins and Armstrong Store",Mall Kiosk,North,New York,54532.62,,,
O02706,2024-04-16,C0360,P0785,Unknown,Online,1,57.39,0.1,51.65,Shannon,Campbell,Female,49,2020-08-14,East,1854,Brandd Pressure,Personal Care,Brandd,46.09,57.39,19.69,,,,,,,,
O02707,2024-10-31,C0075,P1143,S032,In-Store,1,168.73,0.0,168.73,Brian,Parker,Female,30,2022-11-10,East,1036,Branda Black,Electronics,Brandd,135.46,168.73,19.72,Martin-Hernandez Store,Franchise,South,New York,18171.15,,,
O02708,2023-07-16,C0557,P0161,S051,In-Store,1,351.88,0.0,351.88,Juan,Cantu,Other,32,2021-04-14,West,1611,Brandc Least,Personal Care,Brandd,186.91,351.88,46.88,Anderson-Norman Store,Flagship,North,New York,28625.65,,,
O02709,2023-12-05,C0462,P0533,Unknown,Online,1,299.75,0.2,239.8,Kelly,Spencer,Other,46,2024-08-17,East,390,Branda Become,Apparel,Brandd,190.84,299.75,36.33,,,,,,,,
O02710,2025-03-18,C0254,P0239,S003,In-Store,4,322.42,0.2,1031.74,Matthew,Wright,Other,27,2020-07-25,North,1874,Brandc Market,Apparel,Brandd,167.25,322.42,48.13,Santana and Sons Store,Franchise,South,Phoenix,71089.4,,,
O02711,2024-07-02,C0002,P0103,Unknown,Online,1,171.58,0.05,163.0,Thomas,Pena,Female,44,2021-03-07,East,1649,Brandd Or,Home & Kitchen,Branda,96.71,171.58,43.64,,,,,,R0129,2024-06-03,Late Delivery
O02712,2025-02-01,C0012,P0637,S019,In-Store,1,87.73,0.0,87.73,Jerome,Jones,Male,63,2020-06-06,East,1923,Brandb Involve,Home & Kitchen,Branda,60.59,87.73,30.94,Alvarado-Jackson Store,Mall Kiosk,West,Chicago,36260.28,,,
O02713,2024-09-30,C0018,P0509,S050,In-Store,1,222.66,0.05,211.53,Amanda,Riley,Male,19,2023-01-21,West,964,Brandb Offer,Electronics,Brandd,126.99,222.66,42.97,"King, Evans and Miller Store",Flagship,South,Houston,43963.6,,,
O02714,2024-05-25,C0552,P0049,S037,In-Store,3,186.29,0.2,447.1,Tracy,Gonzalez,Other,32,2020-10-04,North,1803,Brandc Bit,Personal Care,Unknown,135.98,186.29,27.01,"Johnson, Hopkins and Armstrong Store",Mall Kiosk,North,New York,54532.62,,,
O02715,2023-07-14,C0164,P0081,Unknown,Online,2,102.43,0.1,184.37,Debra,Dorsey,Male,29,2024-01-18,South,602,Brandd Need,Apparel,Branda,60.34,102.43,41.09,,,,,,,,
O02716,2024-03-09,C0557,P1135,S017,In-Store,1,65.37,0.1,58.83,Juan,Cantu,Other,32,2021-04-14,West,1611,Brandd Call,Apparel,Unknown,47.87,65.37,26.77,Robinson PLC Store,Flagship,East,Phoenix,47603.84,,,
O02717,2023-05-26,C0710,P0043,S034,In-Store,3,123.95,0.0,371.85,David,Harris,Other,22,2021-12-16,West,1365,Brandd Who,Apparel,Unknown,62.86,123.95,49.29,Smith-Parker Store,Flagship,South,Houston,21607.65,R0162,2023-05-05,Defective
O02718,2024-10-06,C0329,P0322,S021,In-Store,2,40.71,0.0,81.42,Melissa,Robles,Male,48,2023-08-18,West,755,Brandc Tree,Electronics,Branda,20.84,40.71,48.81,Wyatt PLC Store,Franchise,West,Los Angeles,20830.71,,,
O02719,2024-03-23,C0391,P0578,S045,In-Store,2,178.32,0.05,338.81,Doris,Brown,Female,44,2023-06-11,West,823,Brandb Recent,Electronics,Brandb,133.09,178.32,25.36,"Mcguire, Powers and Lang Store",Flagship,South,Los Angeles,14128.74,,,
O02720,2023-05-26,C0739,P0484,S026,In-Store,2,130.78,0.05,248.48,Mariah,Mercer,Female,39,2023-10-27,West,685,Brandb Effect,Personal Care,Brandd,84.78,130.78,35.17,Atkinson-Salinas Store,Flagship,West,Phoenix,21365.37,,,
O02721,2024-06-20,C0194,P0959,Unknown,Online,4,56.21,0.0,224.84,Nancy,Ward,Male,43,2021-04-12,South,1613,Brandc Figure,Apparel,Brandb,50.03,56.21,10.99,,,,,,,,
O02722,2025-01-10,C0519,P0109,S053,In-Store,4,241.11,0.2,771.55,Renee,Fletcher,Other,26,2021-08-28,North,1475,Brandc Break,Personal Care,Unknown,188.59,241.11,21.78,"Taylor, David and Williams Store",Flagship,West,Phoenix,46405.19,,,
O02723,2025-03-13,C0517,P1143,S002,In-Store,1,168.73,0.05,160.29,Jonathan,Wilson,Female,31,2022-04-06,West,1254,Branda Black,Electronics,Brandd,135.46,168.73,19.72,Washington-Trujillo Store,Franchise,North,Los Angeles,66101.63,,,
O02724,2024-02-05,C0695,P0240,S039,In-Store,3,85.49,0.0,256.47,Amy,Johnson,Male,52,2024-01-05,West,615,Branda Real,Personal Care,Unknown,52.45,85.49,38.65,Chan-Buchanan Store,Franchise,West,Chicago,10449.42,,,
O02725,2023-07-23,C0740,P0577,S005,In-Store,2,309.01,0.0,618.02,John,Bush,Male,43,2021-04-16,North,1609,Branda Only,Personal Care,Brandc,154.53,309.01,49.99,Mayer-Scott Store,Flagship,North,Houston,14898.94,,,
O02726,2025-03-06,C0148,P0798,S006,In-Store,2,97.75,0.1,175.95,Philip,Castillo,Male,28,2021-01-09,East,1706,Branda Establish,Personal Care,Brandb,54.63,97.75,44.11,"Stewart, Lowe and Quinn Store",Flagship,North,Los Angeles,75679.22,,,
O02727,2024-10-18,C0566,P0693,S021,In-Store,1,147.47,0.05,140.1,Johnny,Chapman,Other,68,2025-03-16,South,179,Branda Board,Electronics,Brandc,132.72,147.47,10.0,Wyatt PLC Store,Franchise,West,Los Angeles,20830.71,R0058,2024-05-17,No Longer Needed
O02728,2024-03-30,C0246,P0381,S007,In-Store,1,169.3,0.2,135.44,Catherine,Williams,Male,30,2021-01-02,South,1713,Brandb Someone,Apparel,Branda,107.47,169.3,36.52,Marshall PLC Store,Flagship,North,Los Angeles,51484.15,,,
O02729,2023-04-20,C0465,P0325,Unknown,Online,1,22.19,0.1,19.97,Nicole,Garcia,Other,59,2021-11-30,North,1381,Brandd Religious,Home & Kitchen,Brandd,19.23,22.19,13.34,,,,,,,,
O02730,2024-10-15,C0481,P0014,S017,In-Store,2,34.42,0.1,61.96,Keith,Hayes,Female,67,2022-11-17,North,1029,Brandc Argue,Personal Care,Brandc,17.91,34.42,47.97,Robinson PLC Store,Flagship,East,Phoenix,47603.84,,,
O02731,2024-08-04,C0285,P0606,S044,In-Store,3,6.77,0.0,20.31,Kayla,Thompson,Female,35,2021-07-10,West,1524,Brandb Fight,Electronics,Brandc,5.74,6.77,15.21,Martin Ltd Store,Franchise,North,Houston,49696.45,,,
O02732,2023-06-22,C0695,P0281,S057,In-Store,1,197.67,0.05,187.79,Amy,Johnson,Male,52,2024-01-05,West,615,Brandd Force,Electronics,Brandb,145.12,197.67,26.58,"Crawford, Spencer and Lopez Store",Franchise,West,Houston,52756.63,R0197,2023-06-16,Defective
O02733,2024-08-17,C0768,P0130,Unknown,Online,1,115.06,0.0,115.06,Gail,Rosales,Female,50,2024-07-02,North,436,Brandc Trial,Personal Care,Brandd,90.89,115.06,21.01,,,,,,,,
O02734,2024-02-13,C0586,P0694,S036,In-Store,3,156.82,0.1,423.41,Brandon,Macdonald,Other,26,2021-08-30,East,1473,Brandb Write,Home & Kitchen,Branda,89.41,156.82,42.99,Blankenship-Brown Store,Franchise,West,Phoenix,31558.52,,,
O02735,2024-05-10,C0476,P0995,S026,In-Store,1,177.45,0.05,168.58,John,Le,Female,29,2022-11-23,West,1023,Brandc Base,Apparel,Brandd,106.34,177.45,40.07,Atkinson-Salinas Store,Flagship,West,Phoenix,21365.37,R0036,2023-10-03,Defective
O02736,2024-12-31,C0184,P0508,S048,In-Store,2,35.78,0.2,57.25,Deanna,Flynn,Other,44,2023-10-04,North,708,Branda Scientist,Home & Kitchen,Brandc,21.07,35.78,41.11,"Phillips, Chavez and Medina Store",Franchise,South,New York,30518.79,,,
O02737,2024-07-25,C0372,P0475,S008,In-Store,2,213.94,0.2,342.3,Madison,Smith,Other,21,2025-01-27,West,227,Brandb Particular,Home & Kitchen,Branda,117.58,213.94,45.04,Mcdaniel-Bennett Store,Flagship,South,Phoenix,15471.52,,,
O02738,2024-07-05,C0547,P0616,Unknown,Online,2,285.94,0.1,514.69,Jay,Johnson,Other,53,2024-08-17,West,390,Branda Stock,Apparel,Branda,190.1,285.94,33.52,,,,,,,,
O02739,2024-08-06,C0568,P0918,Unknown,Online,1,259.5,0.2,207.6,Nathan,Garcia,Male,58,2023-07-06,West,798,Branda Decision,Personal Care,Brandb,148.18,259.5,42.9,,,,,,,,
O02740,2024-05-08,C0049,P0677,S003,In-Store,1,244.62,0.2,195.7,Robert,Manning,Other,44,2024-07-09,East,429,Branda Thus,Home & Kitchen,Unknown,158.03,244.62,35.4,Santana and Sons Store,Franchise,South,Phoenix,71089.4,R0101,2024-10-08,Defective
O02741,2024-01-05,C0405,P0810,Unknown,Online,1,235.44,0.0,235.44,Sarah,Sharp,Other,31,2024-04-07,West,522,Brandd Similar,Personal Care,Brandc,143.76,235.44,38.94,,,,,,,,
O02742,2024-12-08,C0132,P1087,S005,In-Store,2,36.72,0.2,58.75,William,Moore,Other,70,2024-01-09,West,611,Brandc Drive,Apparel,Brandd,18.53,36.72,49.54,Mayer-Scott Store,Flagship,North,Houston,14898.94,,,
O02743,2024-07-07,C0008,P1116,S000,In-Store,2,207.01,0.05,393.32,Alyssa,Estrada,Male,48,2023-08-22,East,751,Brandd Hard,Apparel,Branda,176.53,207.01,14.72,Vincent Inc Store,Franchise,West,Chicago,62538.56,,,
O02744,2024-07-13,C0606,P0242,S003,In-Store,1,138.25,0.05,131.34,Paul,Dawson,Female,68,2025-02-28,North,195,Brandb Report,Electronics,Branda,108.47,138.25,21.54,Santana and Sons Store,Franchise,South,Phoenix,71089.4,,,
